latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.13272,-117.49834,297.4,0.44,0.38,2025-01-08,0926,N,VIIRS,n,2,281.27,2.85,N,0
34.20944,-118.12347,338.42,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,304.79,56.36,N,0
34.20878,-118.11819,367,0.46,0.39,2025-01-08,0926,N,VIIRS,h,2,351.31,77.89,N,0
34.2081,-118.11285,348.67,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,296.35,77.89,N,0
34.20744,-118.10751,328.56,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,328.5,82.22,N,0
34.2068,-118.10248,356.3,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,306.92,82.22,N,0
34.2062,-118.09772,367,0.46,0.39,2025-01-08,0926,N,VIIRS,h,2,332.55,589.59,N,0
34.20559,-118.09286,322.14,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,306.74,589.59,N,0
34.2101,-118.12869,301.59,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,281.57,56.36,N,0
34.20495,-118.08778,312.74,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.5,2.2,N,0
34.20426,-118.08234,311.93,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,280.94,2.2,N,0
34.2059,-118.12475,356.48,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,292.39,20.81,N,0
34.20524,-118.11953,355.68,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,296.58,18.63,N,0
34.20456,-118.11409,345.97,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,288.34,18.63,N,0
34.2039,-118.10887,326.11,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.51,3.35,N,0
34.20327,-118.10387,345.54,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,288.45,3.35,N,0
34.20266,-118.09897,350.85,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,287.76,8.55,N,0
34.20202,-118.0939,367,0.46,0.39,2025-01-08,0926,N,VIIRS,h,2,292.96,8.55,N,0
34.20135,-118.08858,339.68,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,289.28,41.02,N,0
34.20066,-118.0831,327.16,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,313.31,41.02,N,0
34.19866,-118.06724,333.22,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,288.36,22.09,N,0
34.20655,-118.12991,297.33,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,281.96,20.81,N,0
34.19801,-118.06209,300.23,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,279.57,22.09,N,0
34.20233,-118.12585,343.01,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,296.76,20.81,N,0
34.20169,-118.12072,337.82,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,292.39,18.63,N,0
34.1991,-118.10011,324.73,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.97,8.55,N,0
34.19843,-118.0948,343.95,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,289.04,8.55,N,0
34.19775,-118.08939,341.19,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,293.03,41.02,N,0
34.19706,-118.0839,324.72,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,301.23,41.02,N,0
34.19638,-118.07847,342.23,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.07,14.99,N,0
34.19511,-118.06843,333.81,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,291.34,22.09,N,0
34.19445,-118.06313,327.88,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,292.01,22.09,N,0
34.19385,-118.05833,327.52,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.13,2.83,N,0
34.20298,-118.13099,298.49,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.24,20.81,N,0
34.20102,-118.11536,316.42,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.51,18.63,N,0
34.20037,-118.11018,309.19,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.43,3.35,N,0
34.19974,-118.1052,314.45,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.25,3.35,N,0
34.19874,-118.12679,348.66,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.94,5.24,N,0
34.19811,-118.12173,324.32,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,313.99,82.52,N,0
34.19746,-118.11655,345.75,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,298.45,82.52,N,0
34.19682,-118.11143,321.2,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.74,26.15,N,0
34.19418,-118.09043,333.72,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.04,2.53,N,0
34.19221,-118.07468,348.83,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,293.74,12.43,N,0
34.19157,-118.06959,322.81,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.18,2.87,N,0
34.1909,-118.06429,336.1,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.52,2.87,N,0
34.19027,-118.05926,338.84,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,286.9,28.39,N,0
34.18966,-118.0544,352.72,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,300.83,28.39,N,0
34.19938,-118.13189,296.51,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.41,5.24,N,0
34.1962,-118.10654,311.61,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.73,26.15,N,0
34.19555,-118.10133,312.43,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.93,1.86,N,0
34.19486,-118.09583,305.27,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.59,1.86,N,0
34.19351,-118.08505,308.34,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,281,2.53,N,0
34.19284,-118.07975,308.64,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,280.63,12.43,N,0
34.18906,-118.04973,300.62,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,280.7,16.15,N,0
34.19515,-118.12769,323.31,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.31,5.24,N,0
34.19452,-118.12267,335.02,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,311.16,82.52,N,0
34.19388,-118.11758,322.84,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,310.92,82.52,N,0
34.19324,-118.11248,328.12,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,313.36,26.15,N,0
34.19263,-118.10755,355.83,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,292.15,26.15,N,0
34.19199,-118.10247,323.64,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.27,1.86,N,0
34.18671,-118.06038,344.88,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,288.07,28.39,N,0
34.18608,-118.05534,352.26,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,321.36,28.39,N,0
34.19578,-118.13274,296.18,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.92,5.24,N,0
34.19132,-118.0971,297.65,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.17,1.86,N,0
34.18998,-118.0864,299.43,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,281.86,2.53,N,0
34.18867,-118.07595,313.66,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.74,12.43,N,0
34.18801,-118.07075,309.09,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,281.55,2.87,N,0
34.18736,-118.06553,314.67,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.28,2.87,N,0
34.1855,-118.05072,314.59,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,288.02,16.15,N,0
34.19092,-118.12349,345.29,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,290.58,20.09,N,0
34.19029,-118.11845,352.28,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,296.9,20.09,N,0
34.18966,-118.11343,367,0.46,0.39,2025-01-08,0926,N,VIIRS,h,2,313.03,39.55,N,0
34.18904,-118.10849,342.3,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.67,39.55,N,0
34.18842,-118.10349,325.92,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.74,4.52,N,0
34.18319,-118.06176,323.78,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.25,3.08,N,0
34.18256,-118.05669,339.68,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,291.52,3.08,N,0
34.18195,-118.0519,355.38,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,301.04,28.88,N,0
34.18137,-118.04725,341.63,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,294.42,28.88,N,0
34.19218,-118.13358,299.31,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.49,1.08,N,0
34.19155,-118.12853,302.3,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.44,1.08,N,0
34.18777,-118.0983,299.48,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.33,4.52,N,0
34.18513,-118.07726,298.85,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.13,2.04,N,0
34.18448,-118.07202,299.65,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,282.06,0.82,N,0
34.18383,-118.06686,304.01,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.48,0.82,N,0
34.18669,-118.1193,333.18,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,286.17,20.09,N,0
34.18607,-118.1143,352.55,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,293.2,39.55,N,0
34.18544,-118.10934,322.73,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.83,39.55,N,0
34.18482,-118.10435,367,0.46,0.39,2025-01-08,0926,N,VIIRS,h,2,290.03,4.52,N,0
34.17841,-118.05312,331.42,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,290.03,28.88,N,0
34.17781,-118.04839,350.82,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,310.68,28.88,N,0
34.18731,-118.1243,303.82,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.35,20.09,N,0
34.18418,-118.09924,310.79,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.66,4.52,N,0
34.18353,-118.09404,303.86,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.04,1.3,N,0
34.18288,-118.08884,304.08,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.95,1.3,N,0
34.18094,-118.07332,298.82,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.11,0.82,N,0
34.1803,-118.06817,310.4,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.42,0.82,N,0
34.17966,-118.06313,309.46,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.78,3.08,N,0
34.17903,-118.05807,312.97,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,287.09,3.08,N,0
34.1772,-118.04353,306.51,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.09,5.09,N,0
34.18246,-118.11509,339.24,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.98,3.01,N,0
34.17931,-118.08987,340.05,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,286.22,2.83,N,0
34.17739,-118.07446,337.59,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,286.89,25.91,N,0
34.17675,-118.06933,348.08,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,288.38,25.91,N,0
34.17612,-118.06432,348.52,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,288.14,17.37,N,0
34.17549,-118.0593,346.57,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,293.57,17.37,N,0
34.17487,-118.05436,343,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,289.95,11.77,N,0
34.17426,-118.04953,352.51,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,301.81,11.77,N,0
34.18308,-118.12006,305.49,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.01,2.29,N,0
34.18184,-118.11012,302.62,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.18,3.01,N,0
34.18121,-118.1051,313.95,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.37,1.76,N,0
34.17996,-118.09506,302.06,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.59,2.83,N,0
34.17868,-118.08479,300.52,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.25,1.75,N,0
34.17366,-118.04471,301.03,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.81,2.74,N,0
34.17636,-118.09592,329.45,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.4,2.83,N,0
34.17381,-118.07546,354.73,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,291.37,25.91,N,0
34.17318,-118.0704,343.33,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,306.76,25.91,N,0
34.17256,-118.06541,353.25,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,292.25,17.37,N,0
34.17194,-118.06045,339.96,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,286.12,17.37,N,0
34.17132,-118.05549,340.33,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,286.72,11.77,N,0
34.17071,-118.05064,327.27,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,285.61,11.77,N,0
34.17699,-118.10091,304.54,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.33,1.76,N,0
34.17572,-118.09079,316.79,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.43,2.83,N,0
34.17445,-118.08054,297.74,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.7,1.75,N,0
34.17276,-118.09669,354.8,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,295.14,19.71,N,0
34.17022,-118.07635,325.7,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.4,5.89,N,0
34.1696,-118.07137,347.6,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,287.12,5.89,N,0
34.16774,-118.05647,337.43,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.84,5.89,N,0
34.17338,-118.10165,297.25,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284,2.09,N,0
34.17213,-118.09162,315.45,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.72,19.71,N,0
34.17149,-118.0865,298.44,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.08,0.72,N,0
34.17086,-118.08141,305.99,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.22,0.72,N,0
34.16898,-118.06638,308.31,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.69,1.3,N,0
34.16836,-118.06143,296.36,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.61,1.3,N,0
34.16915,-118.0974,341.77,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,296.88,19.71,N,0
34.16977,-118.10239,297.59,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.4,2.09,N,0
34.16852,-118.09238,317.98,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.25,19.71,N,0
34.1679,-118.08733,305.67,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.93,0.72,N,0
34.16726,-118.08225,297.94,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.74,0.72,N,0
34.16601,-118.07216,296.82,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.58,5.89,N,0
34.16616,-118.10308,328.89,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,286.91,4.96,N,0
34.16554,-118.09812,327.65,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,284.93,2.91,N,0
34.16492,-118.09312,298.72,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.27,2.91,N,0
34.1643,-118.08813,302.47,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.27,0.98,N,0
34.16367,-118.08308,307.49,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,283.8,0.98,N,0
34.15493,-118.19221,304.44,0.47,0.39,2025-01-08,0926,N,VIIRS,n,2,279.96,0.6,N,2
34.15131,-118.19311,295.09,0.47,0.39,2025-01-08,0926,N,VIIRS,n,2,281.09,0.6,N,2
34.15554,-118.19357,298.85,0.47,0.39,2025-01-08,0926,N,VIIRS,n,2,280.27,0.44,N,2
34.15195,-118.19446,300.59,0.47,0.39,2025-01-08,0926,N,VIIRS,n,2,281.17,0.78,N,2
34.08949,-118.53648,296.64,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.67,0.9,N,0
34.08891,-118.53164,297.14,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.91,0.9,N,0
34.03678,-118.10348,298.85,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,281.35,0.55,N,2
34.08701,-118.54716,296.5,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,282.56,0.84,N,0
34.0864,-118.54206,308.58,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.49,0.84,N,0
34.08579,-118.53707,317.32,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.71,0.9,N,0
34.0852,-118.53217,315.26,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.23,0.9,N,0
34.0846,-118.52715,310.9,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.4,1.89,N,0
34.09005,-118.52791,297.85,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.29,1.71,N,0
34.03651,-118.10538,300.45,0.46,0.39,2025-01-08,0926,N,VIIRS,n,2,281.46,0.56,N,2
34.0882,-118.54327,301.09,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.52,8.72,N,0
34.08758,-118.53831,312.48,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.76,8.72,N,0
34.08697,-118.53342,308.76,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.28,12.87,N,0
34.08636,-118.52851,316.09,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.86,12.87,N,0
34.08572,-118.52341,299.54,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.57,1.69,N,0
34.08451,-118.54395,320.82,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.34,8.72,N,0
34.08389,-118.53892,346.12,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,289.04,8.72,N,0
34.08327,-118.53393,334.93,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,301.72,12.87,N,0
34.08265,-118.52893,348.03,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,292.27,12.87,N,0
34.08516,-118.5492,303.42,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,282.76,1.22,N,0
34.08203,-118.524,310.11,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.81,1.69,N,0
34.08141,-118.51903,301.61,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.85,1.69,N,0
34.08077,-118.51385,299.25,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.73,0.92,N,0
34.08013,-118.5087,297.34,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.36,0.92,N,0
34.0815,-118.55001,347.97,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,304.63,24.63,N,0
34.08083,-118.54464,343.95,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,331.69,113.95,N,0
34.0802,-118.53956,367,0.48,0.4,2025-01-08,0926,N,VIIRS,h,2,346.22,113.95,N,0
34.07956,-118.53444,367,0.48,0.4,2025-01-08,0926,N,VIIRS,h,2,338.32,248.76,N,0
34.07833,-118.52456,331.77,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,287.9,19.43,N,0
34.08218,-118.5555,305.18,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.28,24.63,N,0
34.07773,-118.5197,310.63,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.79,19.43,N,0
34.0771,-118.51463,309.37,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.27,25.85,N,0
34.07646,-118.50949,312.9,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.71,25.85,N,0
34.07582,-118.50432,297.02,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.51,0.98,N,0
34.07784,-118.55084,354.29,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,297.48,24.63,N,0
34.07717,-118.54546,339.03,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,296.97,113.95,N,0
34.07653,-118.54034,351.85,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,294.95,113.95,N,0
34.0759,-118.5352,347.8,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,297.55,248.76,N,0
34.07525,-118.53004,321.67,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,318.96,248.76,N,0
34.07465,-118.52515,345.53,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,291.44,19.43,N,0
34.07404,-118.52027,353.28,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,311.94,19.43,N,0
34.07342,-118.51528,329.56,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,295.85,25.85,N,0
34.07279,-118.51025,335.82,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,305.87,25.85,N,0
34.07853,-118.55641,306.85,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.5,24.63,N,0
34.07215,-118.50508,309.23,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.37,0.98,N,0
34.07418,-118.55176,346.75,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,290.81,5.35,N,0
34.07351,-118.54632,345.22,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,286.33,3.11,N,0
34.07035,-118.5209,349.24,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,292.16,5.72,N,0
34.06974,-118.51599,330.02,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,323.62,95.01,N,0
34.06912,-118.51096,367,0.48,0.4,2025-01-08,0926,N,VIIRS,h,2,351.69,95.01,N,0
34.06848,-118.50579,347.36,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,296.38,8.01,N,0
34.08436,-118.63413,301.92,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,281.4,1.66,N,0
34.08374,-118.62909,305.8,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,281.47,1.84,N,0
34.07487,-118.5573,300.76,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.29,5.35,N,0
34.07287,-118.54117,313.37,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.85,3.11,N,0
34.07223,-118.53605,314.05,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.93,1.36,N,0
34.07159,-118.53083,317.29,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.85,1.36,N,0
34.07096,-118.52579,318.2,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,286.61,5.72,N,0
34.06784,-118.50066,299.21,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.66,8.01,N,0
34.08064,-118.63467,326.86,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,281.81,1.66,N,0
34.08,-118.62944,329.21,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.31,1.84,N,0
34.07052,-118.55266,322.96,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.22,5.35,N,0
34.06606,-118.51664,333.64,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,288.37,95.01,N,0
34.06544,-118.51161,367,0.48,0.4,2025-01-08,0926,N,VIIRS,h,2,295.77,95.01,N,0
34.0648,-118.50647,367,0.48,0.4,2025-01-08,0926,N,VIIRS,h,2,299.49,8.01,N,0
34.08129,-118.63994,302.29,0.49,0.4,2025-01-08,0926,N,VIIRS,n,2,281.21,1.66,N,0
34.07938,-118.62443,302.45,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,282.03,1.84,N,0
34.07188,-118.56361,302.88,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.33,1.8,N,0
34.07121,-118.5582,303.88,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.12,5.35,N,0
34.06985,-118.54722,314.69,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.63,3.11,N,0
34.06921,-118.54205,304.84,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.19,3.11,N,0
34.06858,-118.53692,306.09,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.95,1.36,N,0
34.06794,-118.53177,309.15,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.62,1.36,N,0
34.06731,-118.5267,309.69,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.46,5.72,N,0
34.06668,-118.52165,316.76,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.99,5.72,N,0
34.06417,-118.50138,315.88,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.83,8.01,N,0
34.07698,-118.6356,367,0.48,0.4,2025-01-08,0926,N,VIIRS,h,2,345.62,181.77,N,0
34.07631,-118.6302,367,0.48,0.4,2025-01-08,0926,N,VIIRS,h,2,338.4,106.96,N,0
34.07568,-118.62505,329.59,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.75,106.96,N,0
34.0714,-118.59026,331.59,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,288.08,31.75,N,0
34.07075,-118.58499,352.77,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,316.84,31.75,N,0
34.07005,-118.57931,334.24,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,305.26,17.95,N,0
34.06942,-118.57419,335.24,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,287.15,17.95,N,0
34.06879,-118.56909,324,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,286.26,52.74,N,0
34.06817,-118.56411,348.34,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,301.25,52.74,N,0
34.06752,-118.55886,341.83,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,309.27,16.31,N,0
34.06113,-118.50721,340.39,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,292.02,5.13,N,0
34.0605,-118.50213,323.57,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,284.97,5.13,N,0
34.07824,-118.64592,298.41,0.49,0.4,2025-01-08,0926,N,VIIRS,n,2,280.85,1.18,N,0
34.07761,-118.64079,319.74,0.49,0.4,2025-01-08,0926,N,VIIRS,n,2,282.53,181.77,N,0
34.07505,-118.61998,300.91,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,281.02,5.28,N,0
34.07199,-118.5951,301.17,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,283.9,2.1,N,0
34.06687,-118.55354,311.84,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,286.98,16.31,N,0
34.0662,-118.5482,304.65,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.2,2.35,N,0
34.06556,-118.54295,308.75,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.64,2.35,N,0
34.06492,-118.53783,305.7,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,285.59,1.39,N,0
34.06429,-118.53273,305.88,0.48,0.4,2025-01-08,0926,N,VIIRS,n,2,286.26,1.39,N,0
